"","Cand_Name","Cand_Office_St","Cand_Office_Dist","Cand_Party_Affiliation","Year","recent_presidential_vote","percent_bachelor_or_above","gov_party","Party_Previous_Vote_Share","Incumbent","minority_percentage","Gender","Presidential_Approval_Rating","Same_Party_As_President","seat_transition","Median_Income","name_commonness","Primary.Vote.Percent","labor_force","Raised","Spent"
"9336","KURZON, JEFFREY MEAD","NY",7,"DEM",2016,0.841660706,31.5,"DEM",0.888374356,0,0.52709,"1",0.59,TRUE,3,55207,15,"19.06","76.6",771209.48,942002.8
"9335","LEE, YUNGMAN F","NY",7,"DEM",2016,0.841660706,31.5,"DEM",0.888374356,0,0.52709,"1",0.59,TRUE,3,55207,500,"","76.6",771209.48,942002.8
"9337","ROMAGUERA, ALLAN E.","NY",7,"REP",2016,0.841660706,31.5,"DEM",0.089680397,0,0.52709,"1",0.59,FALSE,3,55207,500,"100.00","76.6",0,0
"9338","VELAZQUEZ, NYDIA M","NY",7,"DEM",2016,0.841660706,31.5,"DEM",0.888374356,1,0.52709,"0",0.59,TRUE,3,55207,500,"","76.6",771209.48,942002.8
"9339","CAVANAGH, DANIEL J","NY",8,"CRV",2016,0.835828913,30.1,"DEM",0,0,0.70274,"1",0.59,FALSE,3,51634,12,"100.00","76.09333",NA,NA
"9340","JEFFRIES, HAKEEM","NY",8,"DEM",2016,0.835828913,30.1,"DEM",0.920491374,1,0.70274,"1",0.59,TRUE,3,51634,500,"100.00","76.09333",1287260.12,784019.45
"9342","AZUMAH, JOEL","NY",9,"NON",2016,0.810038526,35.8,"DEM",0,0,0.65281,"1",0.59,FALSE,4,54895,75,"","73.2",NA,NA
"9343","BELLONE, ALAN S","NY",9,"CRV",2016,0.810038526,35.8,"DEM",0,0,0.65281,"1",0.59,FALSE,4,54895,110,"100.00","73.2",NA,NA
"9344","CLARKE, YVETTE D","NY",9,"DEM",2016,0.810038526,35.8,"DEM",0.894713485,1,0.65281,"0",0.59,TRUE,4,54895,500,"100.00","73.2",681230.85,714976.81
"9341","SANDERS, JAIME","NY",9,"REP",2016,0.810038526,35.8,"DEM",0.105286515,0,0.65281,"1",0.59,FALSE,4,54895,133,"","73.2",NA,NA
"9346","ITKIS, MIKHAIL","NY",10,"NPA",2016,0.822477084,59.8,"DEM",0,0,0.29766,"1",0.59,FALSE,4,85756,500,"","73",NA,NA
"9347","NADLER, JERROLD L. MR.","NY",10,"DEM",2016,0.822477084,59.8,"DEM",0.876116291,1,0.29766,"1",0.59,TRUE,4,85756,500,"100.00","73",1605566.8,1243307.99
"9348","ROSENBERG, MIKHAIL OLIVER","NY",10,"DEM",2016,0.822477084,59.8,"DEM",0.876116291,0,0.29766,"1",0.59,TRUE,4,85756,500,"","73",1605566.8,1243307.99
"9345","ROSENTHAL, PHILIP JEFFREY DR.","NY",10,"REP",2016,0.822477084,59.8,"DEM",0,0,0.29766,"1",0.59,FALSE,4,85756,90,"","73",74397.61,68903.04
"9349","ADLER, AMBER LASHELLE","NY",11,"DEM",2016,0.822477084,33.4,"DEM",0.423565537,0,0.29912,"0",0.59,TRUE,0,71072,65,"","74.1",31149.08,30961.94
"9354","BARDEL, HENRY J.","NY",11,"GRE",2016,0.822477084,33.4,"DEM",0.025155172,0,0.29912,"1",0.59,FALSE,0,71072,120,"100.00","74.1",NA,NA
"9355","DONOVAN, DAN","NY",11,"REP",2016,0.822477084,33.4,"DEM",0.551279291,1,0.29912,"1",0.59,FALSE,0,71072,12,"","74.1",1968167.67,1781804.33
"9351","GENTILE, VINCENT","NY",11,"DEM",2016,0.822477084,33.4,"DEM",0.423565537,0,0.29912,"1",0.59,TRUE,0,71072,98,"","74.1",31149.08,30961.94
"9353","GILDER, LAWRENCE E","NY",11,"REF",2016,0.822477084,33.4,"DEM",0,0,0.29912,"1",0.59,FALSE,0,71072,102,"","74.1",NA,NA
"9350","LANE, JAMES","NY",11,"GRE",2016,0.822477084,33.4,"DEM",0.025155172,0,0.29912,"1",0.59,FALSE,0,71072,5,"","74.1",NA,NA
"9352","REICHARD, RICHARD","NY",11,"DEM",2016,0.822477084,33.4,"DEM",0.423565537,0,0.29912,"1",0.59,TRUE,0,71072,16,"","74.1",31149.08,30961.94
"9358","ARDINI, ROBERT","NY",12,"REP",2016,0.823003342,71.1,"DEM",0.200566467,0,0.26611,"1",0.59,FALSE,0,100281,7,"","74.98095",0,0
"9356","EISENBACH, DAVID","NY",12,"DEM",2016,0.823003342,71.1,"DEM",0.799433533,0,0.26611,"1",0.59,TRUE,0,100281,4,"","74.98095",1689237.16,1708670.16
"9357","LINDNER, PETE","NY",12,"DEM",2016,0.823003342,71.1,"DEM",0.799433533,0,0.26611,"1",0.59,TRUE,0,100281,55,"","74.98095",1689237.16,1708670.16
"9359","MALONEY, CAROLYN B.","NY",12,"DEM",2016,0.823003342,71.1,"DEM",0.799433533,1,0.26611,"0",0.59,TRUE,0,100281,115,"100.00","74.98095",1689237.16,1708670.16
"9363","CACERES, YOHANNY M.","NY",13,"DEM",2016,0.765306054,30,"DEM",0.811194087,0,0.71372,"0",0.59,TRUE,0,41103,500,"","75.4",801285.23,709410.27
"9366","CHICON, MARTIN","NY",13,"DEM",2016,0.765306054,30,"DEM",0.811194087,0,0.71372,"1",0.59,TRUE,0,41103,115,"","75.4",801285.23,709410.27
"9371","COOK, SUZAN JOHNSON","NY",13,"DEM",2016,0.765306054,30,"DEM",0.811194087,0,0.71372,"1",0.59,TRUE,0,41103,500,"","75.4",801285.23,709410.27
"9375","ESPAILLAT, ADRIANO","NY",13,"DEM",2016,0.765306054,30,"DEM",0.811194087,0,0.71372,"1",0.59,TRUE,0,41103,500,"43.18","75.4",801285.23,709410.27
"9365","EVANS, ROBERT","NY",13,"REP",2016,0.765306054,30,"DEM",0,0,0.71372,"1",0.59,FALSE,0,41103,7,"","75.4",0,0
"9360","FENSTERMAKER, SCOTT LLOYD MR.","NY",13,"N/A",2016,0.765306054,30,"DEM",0,0,0.71372,"1",0.59,FALSE,0,41103,17,"","75.4",NA,NA
"9362","GALLAGHER, MICHAEL","NY",13,"DEM",2016,0.765306054,30,"DEM",0.811194087,0,0.71372,"1",0.59,TRUE,0,41103,1,"","75.4",801285.23,709410.27
"9369","IVERSON, KENT RICHARD MR","NY",13,"IND",2016,0.765306054,30,"DEM",0,0,0.71372,"1",0.59,FALSE,0,41103,500,"","75.4",NA,NA
"9374","LINARES, GUILLERMO","NY",13,"DEM",2016,0.765306054,30,"DEM",0.811194087,0,0.71372,"1",0.59,TRUE,0,41103,500,"","75.4",801285.23,709410.27
"9370","PERKINS, BILL","NY",13,"DEM",2016,0.765306054,30,"DEM",0.811194087,0,0.71372,"1",0.59,TRUE,0,41103,9,"","75.4",801285.23,709410.27
"9372","POWELL, ADAM CLAYTON IV","NY",13,"DEM",2016,0.765306054,30,"DEM",0.811194087,0,0.71372,"1",0.59,TRUE,0,41103,36,"","75.4",801285.23,709410.27
"9368","RIVERA, DANIEL VILA","NY",13,"GRE",2016,0.765306054,30,"DEM",0.125393212,0,0.71372,"1",0.59,FALSE,0,41103,12,"100.00","75.4",NA,NA
"9367","SLOAN, SAM","NY",13,"DEM",2016,0.765306054,30,"DEM",0.811194087,0,0.71372,"1",0.59,TRUE,0,41103,64,"8.85","75.4",801285.23,709410.27
"9361","WILLIAMS, CLYDE EDWARD JR","NY",13,"DEM",2016,0.765306054,30,"DEM",0.811194087,0,0.71372,"1",0.59,TRUE,0,41103,500,"","75.4",801285.23,709410.27
"9364","WILLIAMS, CLYDE EDWARD JR.","NY",13,"DEM",2016,0.765306054,30,"DEM",0.811194087,0,0.71372,"1",0.59,TRUE,0,41103,500,"","75.4",801285.23,709410.27
"9373","WRIGHT, KEITH L T","NY",13,"DEM",2016,0.765306054,30,"DEM",0.811194087,0,0.71372,"1",0.59,TRUE,0,41103,45,"","75.4",801285.23,709410.27
"9377","CROWLEY, JOSEPH","NY",14,"DEM",2016,0.823327535,25.4,"DEM",0.882022177,1,0.54605,"1",0.59,TRUE,0,53512,11,"100.00","76.9",2995003.62,3107073.17
"9376","SPOTORNO, FRANK","NY",14,"REP",2016,0.823327535,25.4,"DEM",0.117977823,0,0.54605,"1",0.59,FALSE,0,53512,65,"","76.9",150000,95880.05
"9378","BAEZ, LEONEL MR.","NY",15,"DEM",2016,0.845721656,12.9,"DEM",0.971426549,0,0.8459,"1",0.59,TRUE,4,29234,500,"","75.7",276468.99,276835.84
"9379","RAMIREZ, EDUARDO","NY",15,"CRV",2016,0.845721656,12.9,"DEM",0.018524088,0,0.8459,"1",0.59,FALSE,4,29234,500,"100.00","75.7",NA,NA
"9381","SERRANO, JOSE E.","NY",15,"DEM",2016,0.845721656,12.9,"DEM",0.971426549,1,0.8459,"1",0.59,TRUE,4,29234,48,"100.00","75.7",276468.99,276835.84
"9380","VEGA, ALEJANDRO","NY",15,"REP",2016,0.845721656,12.9,"DEM",0,0,0.8459,"1",0.59,FALSE,4,29234,500,"","75.7",0,0
"9384","ENGEL, ELIOT L. REP.","NY",16,"DEM",2016,0.916410853,39.1,"DEM",1,1,0.53468,"1",0.59,TRUE,0,69086,500,"100.00","74",1649419.82,1221951.42
"9383","LAWRENCE, DERICKSON K","NY",16,"DEM",2016,0.916410853,39.1,"DEM",1,0,0.53468,"1",0.59,TRUE,0,69086,500,"","74",1649419.82,1221951.42
"9382","SAPASKIS, STYLO ADONIS","NY",16,"REP",2016,0.916410853,39.1,"DEM",0,0,0.53468,"1",0.59,FALSE,0,69086,500,"","74",NA,NA
"9385","LOWEY, NITA M","NY",17,"DEM",2016,0.73479248,45.3,"DEM",0.564304236,1,0.3148,"0",0.59,TRUE,4,94451,500,"100.00","74.1",1705900.22,1255554.73
"9389","BROWN, SAKIMA","NY",18,"REP",2016,0.589735455,35,"DEM",0.478689221,0,0.23508,"0",0.59,FALSE,4,80493,500,"","76.1",224658.09,224130.92
"9386","CASTRICONE, DAN","NY",18,"REP",2016,0.589735455,35,"DEM",0.478689221,0,0.23508,"1",0.59,FALSE,4,80493,12,"","76.1",224658.09,224130.92
"9391","DEL VECCHIO, KENNETH","NY",18,"REP",2016,0.589735455,35,"DEM",0.478689221,0,0.23508,"1",0.59,FALSE,4,80493,500,"","76.1",224658.09,224130.92
"9390","HIRD, DIANA","NY",18,"DEM",2016,0.589735455,35,"DEM",0.497314847,0,0.23508,"0",0.59,TRUE,4,80493,97,"","76.1",3568007.65,1930204.68
"9387","LANGE, JOHN RICHARD","NY",18,"REP",2016,0.589735455,35,"DEM",0.478689221,0,0.23508,"1",0.59,FALSE,4,80493,6,"","76.1",224658.09,224130.92
"9392","MALONEY, SEAN PATRICK","NY",18,"DEM",2016,0.589735455,35,"DEM",0.497314847,1,0.23508,"1",0.59,TRUE,4,80493,39,"100.00","76.1",3568007.65,1930204.68
"9394","OLIVA JR, PHIL","NY",18,"REP",2016,0.589735455,35,"DEM",0.478689221,0,0.23508,"1",0.59,FALSE,4,80493,500,"","76.1",224658.09,224130.92
"9393","SMITH, SCOTT A","NY",18,"NNE",2016,0.589735455,35,"DEM",0,0,0.23508,"1",0.59,FALSE,4,80493,17,"","76.1",NA,NA
"9388","SPAMPINATO, FRANCIS CESIDIO","NY",18,"REP",2016,0.589735455,35,"DEM",0.478689221,0,0.23508,"1",0.59,FALSE,4,80493,500,"","76.1",224658.09,224130.92
"9401","BISHOP, BOB","NY",19,"REP",2016,0.559551351,27.7,"DEM",0.644866316,0,0.1123,"1",0.59,FALSE,4,59619,7,"100.00","75.26",3007518.08,2904089.09
"9397","FASO, JOHN J. MR.","NY",19,"REP",2016,0.559551351,27.7,"DEM",0.644866316,0,0.1123,"1",0.59,FALSE,4,59619,6,"","75.26",3007518.08,2904089.09
"9400","HEANEY, ANDREW","NY",19,"REP",2016,0.559551351,27.7,"DEM",0.644866316,0,0.1123,"1",0.59,FALSE,4,59619,28,"","75.26",3007518.08,2904089.09
"9396","KEHOE, JOHN PATRICK MR.","NY",19,"DEM",2016,0.559551351,27.7,"DEM",0.355133684,0,0.1123,"1",0.59,TRUE,4,59619,6,"","75.26",5012421.69,4978026.16
"9398","LOPEZ, PETER D","NY",19,"REP",2016,0.559551351,27.7,"DEM",0.644866316,0,0.1123,"1",0.59,FALSE,4,59619,55,"","75.26",3007518.08,2904089.09
"9399","TEACHOUT, ZEPHYR","NY",19,"DEM",2016,0.559551351,27.7,"DEM",0.355133684,0,0.1123,"1",0.59,TRUE,4,59619,500,"","75.26",5012421.69,4978026.16
"9395","YANDIK, WILL","NY",19,"DEM",2016,0.559551351,27.7,"DEM",0.355133684,0,0.1123,"1",0.59,TRUE,4,59619,500,"","75.26",5012421.69,4978026.16
"9403","TONKO, PAUL DAVID","NY",20,"DEM",2016,0.524410143,36.7,"DEM",0.612643537,1,0.20673,"1",0.59,TRUE,0,64226,27,"100.00","78",1154453.76,1018980.71
"9402","VITOLLO, FRANCIS JOSEPH","NY",20,"REP",2016,0.524410143,36.7,"DEM",0.387356463,0,0.20673,"1",0.59,FALSE,0,64226,500,"","78",0,0
"9407","DERRICK, WILLIAM MIKE","NY",21,"DEM",2016,0.568754806,22.7,"DEM",0.338417551,0,0.08036,"1",0.59,TRUE,4,52350,9,"","77.8",1236807.12,1229397.2
"9405","FUNICIELLO, MATTHEW J","NY",21,"GRE",2016,0.568754806,22.7,"DEM",0.110229363,0,0.08036,"1",0.59,FALSE,4,52350,10,"100.00","77.8",NA,NA
"9404","SHAVER, ROBERT MICHAEL","NY",21,"REP",2016,0.568754806,22.7,"DEM",0.526119168,0,0.08036,"1",0.59,FALSE,4,52350,7,"","77.8",3130387.51,2610756.01
"9406","STEFANIK, ELISE M.","NY",21,"REP",2016,0.568754806,22.7,"DEM",0.526119168,1,0.08036,"0",0.59,FALSE,4,52350,500,"60.82","77.8",3130387.51,2610756.01
"9414","BABINEC, MARTIN","NY",22,"IND",2016,0.547679629,24.1,"DEM",0,0,0.10578,"1",0.59,FALSE,4,52967,115,"","77.67895",NA,NA
"9408","GORDON, DAVID JOSEPH","NY",22,"DEM",2016,0.547679629,24.1,"DEM",0,0,0.10578,"1",0.59,TRUE,4,52967,4,"","77.67895",1659857.69,1652887.52
"9415","MYERS, KIM","NY",22,"DEM",2016,0.547679629,24.1,"DEM",0,0,0.10578,"0",0.59,TRUE,4,52967,141,"","77.67895",1659857.69,1652887.52
"9412","PASICK, DAVID MATTHEW","NY",22,"LIB",2016,0.547679629,24.1,"DEM",0,0,0.10578,"1",0.59,FALSE,4,52967,4,"","77.67895",NA,NA
"9410","PHILLIPS, GEORGE KARL MR","NY",22,"REP",2016,0.547679629,24.1,"DEM",1,0,0.10578,"1",0.59,FALSE,4,52967,53,"","77.67895",968767.05,885895.44
"9409","PRICE, AARON","NY",22,"REP",2016,0.547679629,24.1,"DEM",1,0,0.10578,"1",0.59,FALSE,4,52967,35,"","77.67895",968767.05,885895.44
"9411","TENNEY, CLAUDIA","NY",22,"REP",2016,0.547679629,24.1,"DEM",1,0,0.10578,"0",0.59,FALSE,4,52967,195,"46.48","77.67895",968767.05,885895.44
"9413","WELLS, STEVEN M","NY",22,"REP",2016,0.547679629,24.1,"DEM",1,0,0.10578,"1",0.59,FALSE,4,52967,19,"","77.67895",968767.05,885895.44
"9416","PLUMB, JOHN","NY",23,"DEM",2016,0.52296883,25.3,"DEM",0.383057392,0,0.09493,"1",0.59,TRUE,0,48730,6,"","77.50952",1631137.13,1629317.54
"9417","REED, THOMAS W II","NY",23,"REP",2016,0.52296883,25.3,"DEM",0.616942608,1,0.09493,"1",0.59,FALSE,0,48730,20,"100.00","77.50952",3101846.22,3054274.61
"9421","DEACON, COLLEEN","NY",24,"DEM",2016,0.517877777,29.7,"DEM",0.403988369,0,0.15746,"0",0.59,TRUE,4,56388,129,"","77.9",1483168.45,1478639.24
"9418","KATKO, JOHN M","NY",24,"REP",2016,0.517877777,29.7,"DEM",0.596011631,1,0.15746,"1",0.59,FALSE,4,56388,6,"100.00","77.9",2656069.74,2384151.8
"9420","KINGSON, ERIC R. MR.","NY",24,"DEM",2016,0.517877777,29.7,"DEM",0.403988369,0,0.15746,"1",0.59,TRUE,4,56388,14,"","77.9",1483168.45,1478639.24
"9419","SATTER, MIMI C","NY",24,"WF",2016,0.517877777,29.7,"DEM",0,0,0.15746,"0",0.59,FALSE,4,56388,500,"","77.9",NA,NA
"9422","WILLIAMS, STEVE","NY",24,"DEM",2016,0.517877777,29.7,"DEM",0.403988369,0,0.15746,"1",0.59,TRUE,4,56388,159,"","77.9",1483168.45,1478639.24
"9424","ASSINI, MARK W","NY",25,"REP",2016,0.58508962,36.5,"DEM",0.497740421,0,0.24407,"1",0.59,FALSE,3,53723,18,"100.00","76.6",0,0
"9423","D'ORAZIO, ANTHONY MR. III","NY",25,"LIB",2016,0.58508962,36.5,"DEM",0,0,0.24407,"1",0.59,FALSE,3,53723,22,"","76.6",NA,NA
"9425","KIRSHNER, BRANDON REID","NY",25,"IND",2016,0.58508962,36.5,"DEM",0,0,0.24407,"1",0.59,FALSE,3,53723,52,"","76.6",NA,NA
"9426","SLAUGHTER, LOUISE M","NY",25,"DEM",2016,0.58508962,36.5,"DEM",0.502259579,1,0.24407,"0",0.59,TRUE,3,53723,500,"100.00","76.6",1409332.59,1602216.21
"9428","HIGGINS, BRIAN","NY",26,"DEM",2016,0.559791258,30,"DEM",0.681499407,1,0.2827,"1",0.59,TRUE,0,47358,8,"100.00","76.7",791467.08,615881.47
"9427","SCHRATZ, SHELLY","NY",26,"CRV",2016,0.559791258,30,"DEM",0.318500593,0,0.2827,"0",0.59,FALSE,0,47358,122,"","76.7",NA,NA
"9430","ALEONG, KEVIN","NY",27,"NNE",2016,0.566116611,29.1,"DEM",0,0,0.06965,"1",0.59,FALSE,NA,62698,13,"","77.5",NA,NA
"9431","COLLINS, CHRISTOPHER C","NY",27,"REP",2016,0.566116611,29.1,"DEM",0.710633344,1,0.06965,"1",0.59,FALSE,NA,62698,2,"100.00","77.5",670842.34,582459.37
"9429","KASTENBAUM, DIANA KISIEL","NY",27,"DEM",2016,0.566116611,29.1,"DEM",0.289366656,0,0.06965,"0",0.59,TRUE,NA,62698,97,"","77.5",0,0
"9435","BERNS, JIM","OH",1,"DEM",2016,0.479335707,33.1,"REP",0.367833096,0,0.29633,"1",0.43,TRUE,4,55712,5,"","77.6",245814.48,244709.17
"9436","CHABOT, STEVE","OH",1,"REP",2016,0.479335707,33.1,"REP",0.632166904,1,0.29633,"1",0.43,FALSE,4,55712,159,"100.00","77.6",1012388.98,689473.37
"9433","KELLER, SHALOM DOVBER","OH",1,"NON",2016,0.479335707,33.1,"REP",0,0,0.29633,"1",0.43,FALSE,4,55712,500,"","77.6",NA,NA
"9432","KIANI, KIUMARS G.","OH",1,"UNK",2016,0.479335707,33.1,"REP",0,0,0.29633,"1",0.43,FALSE,4,55712,500,"","77.6",NA,NA
"9437","KUNDRATA, FREDERICK LOUIS III","OH",1,"DEM",2016,0.479335707,33.1,"REP",0.367833096,0,0.29633,"1",0.43,TRUE,4,55712,135,"55.90","77.6",245814.48,244709.17
"9434","RONAN, SAMUEL","OH",1,"DEM",2016,0.479335707,33.1,"REP",0.367833096,0,0.29633,"1",0.43,TRUE,4,55712,64,"","77.6",245814.48,244709.17
"9438","YOUNG, MICHELE LORI","OH",1,"DEM",2016,0.479335707,33.1,"REP",0.367833096,0,0.29633,"0",0.43,TRUE,4,55712,51,"","77.6",245814.48,244709.17
"9443","EVERHARD, JANET","OH",2,"UNK",2016,0.451685792,30.5,"REP",0,0,0.12855,"0",0.43,FALSE,0,55472,125,"","77.1",NA,NA
"9441","HURLEY, RUSS","OH",2,"DEM",2016,0.451685792,30.5,"REP",0.340374221,0,0.12855,"1",0.43,TRUE,0,55472,500,"","77.1",0,0
"9439","LEWIS, JIM","OH",2,"REP",2016,0.451685792,30.5,"REP",0.659625779,0,0.12855,"1",0.43,FALSE,0,55472,5,"","77.1",1134919.44,834051.59
"9442","RICHARDS, RONNY HARRISON","OH",2,"DEM",2016,0.451685792,30.5,"REP",0.340374221,0,0.12855,"1",0.43,TRUE,0,55472,500,"24.67","77.1",0,0
"9440","SMITH, WILLIAM ROBERT","OH",2,"DEM",2016,0.451685792,30.5,"REP",0.340374221,0,0.12855,"1",0.43,TRUE,0,55472,9,"24.54","77.1",0,0
"9444","WENSTRUP, BRAD DR.","OH",2,"REP",2016,0.451685792,30.5,"REP",0.659625779,1,0.12855,"1",0.43,FALSE,0,55472,123,"100.00","77.1",1134919.44,834051.59
"9445","ADAMS, JOHN","OH",3,"REP",2016,0.440644656,27.4,"REP",0.359309233,0,0.43582,"1",0.43,FALSE,4,45860,6,"58.82","76.5",0,0
"9446","BEATTY, JOYCE","OH",3,"DEM",2016,0.440644656,27.4,"REP",0.640572103,1,0.43582,"0",0.43,TRUE,4,45860,500,"100.00","76.5",1166060.86,663195.66
"9448","DENNERLL, NORBERT G.","OH",4,"DEM",2016,0.365211091,17,"REP",0.323342577,0,0.10221,"1",0.43,TRUE,3,52632,500,"","76.4",85523.13,78593.29
"9450","GARRETT, JANET PATRICIA MRS.","OH",4,"DEM",2016,0.365211091,17,"REP",0.323342577,0,0.10221,"0",0.43,TRUE,3,52632,125,"100.00","76.4",85523.13,78593.29
"9449","JOHNSON, DANIEL","OH",4,"DEM",2016,0.365211091,17,"REP",0.323342577,0,0.10221,"1",0.43,TRUE,3,52632,12,"100.00","76.4",85523.13,78593.29
"9447","JORDAN, JAMES D.","OH",4,"REP",2016,0.365211091,17,"REP",0.676657423,1,0.10221,"1",0.43,FALSE,3,52632,5,"100.00","76.4",732366.16,421916.51
"9452","LATTA, ROBERT EDWARD MR","OH",5,"REP",2016,0.507377995,25.2,"REP",0.664602076,1,0.07951,"1",0.43,FALSE,0,57171,7,"100.00","76.9",1053339.03,757613.65
"9451","NEU, JAMES, JR.","OH",5,"DEM",2016,0.507377995,25.2,"REP",0.289209095,0,0.07951,"1",0.43,TRUE,0,57171,500,"","76.9",0,0
"9454","DAVENPORT, MICHAEL D.","OH",6,"DEM",2016,0.521526755,15.6,"REP",0.38583912,0,0.04875,"1",0.43,TRUE,0,46839,1,"","76.72667",11888.64,4890.34
"9455","JOHNSON, BILL","OH",6,"REP",2016,0.521526755,15.6,"REP",0.582348992,1,0.04875,"1",0.43,FALSE,0,46839,9,"100.00","76.72667",1667712.92,1318593.66
"9453","LORENTZ, MICHAEL L","OH",6,"DEM",2016,0.521526755,15.6,"REP",0.38583912,0,0.04875,"1",0.43,TRUE,0,46839,1,"","76.72667",11888.64,4890.34
"9458","GIBBS, ROBERT","OH",7,"REP",2016,0.548531385,19.5,"REP",1,1,0.07173,"1",0.43,FALSE,3,53374,7,"100.00","79.2",899216.71,825784.84
"9459","PHILLIP, DANIEL GEORGE","OH",7,"IND",2016,0.548531385,19.5,"REP",0,0,0.07173,"1",0.43,FALSE,3,53374,12,"","79.2",NA,NA
"9457","RICH, ROY","OH",7,"DEM",2016,0.548531385,19.5,"REP",0,0,0.07173,"1",0.43,TRUE,3,53374,125,"","79.2",7728.65,9072.85
"9456","ROBERTSON, TERRY","OH",7,"REP",2016,0.548531385,19.5,"REP",1,0,0.07173,"1",0.43,FALSE,3,53374,69,"","79.2",899216.71,825784.84
"9461","ASHWORTH, MATTHEW","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,10,"","78.8",974239.78,863367.64
"9481","BEAGLE, WILLIAM","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,9,"","78.8",974239.78,863367.64
"9469","CONDIT, JR., JIM","OH",8,"GRE",2016,0.421020177,23.4,"REP",0,0,0.11323,"1",0.43,FALSE,4,58213,500,"100.00","78.8",NA,NA
"9477","COOGAN, ROBERT","OH",8,"LIB",2016,0.421020177,23.4,"REP",0,0,0.11323,"1",0.43,FALSE,4,58213,7,"","78.8",NA,NA
"9484","DAVIDSON, WARREN","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,1,0.11323,"1",0.43,FALSE,4,58213,500,"","78.8",974239.78,863367.64
"9480","DERICKSON, TIMOTHY","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,21,"","78.8",974239.78,863367.64
"9474","FEERER, DONALD","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,42,"","78.8",974239.78,863367.64
"9463","FOISTER, COREY","OH",8,"DEM",2016,0.421020177,23.4,"REP",0.273636702,0,0.11323,"1",0.43,TRUE,4,58213,70,"","78.8",3691,3554
"9485","FOUGHT, STEVEN DEAN","OH",8,"DEM",2016,0.421020177,23.4,"REP",0.273636702,0,0.11323,"1",0.43,TRUE,4,58213,19,"","78.8",3691,3554
"9467","GEORGE, SCOTT PATRICK","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,17,"","78.8",974239.78,863367.64
"9466","GURR, ERIK ROBERT","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,87,"5.77","78.8",974239.78,863367.64
"9465","HAEMMERLE, ERIC JONATHAN","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,14,"","78.8",974239.78,863367.64
"9482","HENDRICKS, DERRICK JAMES","OH",8,"GRE",2016,0.421020177,23.4,"REP",0,0,0.11323,"1",0.43,FALSE,4,58213,85,"","78.8",NA,NA
"9471","KING, TERRI","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"0",0.43,FALSE,4,58213,148,"","78.8",974239.78,863367.64
"9479","MATVEY, JOSEPH","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,11,"","78.8",974239.78,863367.64
"9473","MEER, EDWARD R","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,40,"","78.8",974239.78,863367.64
"9475","MELSON, MATT","OH",8,"DEM",2016,0.421020177,23.4,"REP",0.273636702,0,0.11323,"1",0.43,TRUE,4,58213,500,"","78.8",3691,3554
"9486","REYNOLDS, ROGER","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,92,"","78.8",974239.78,863367.64
"9472","ROBBINS, JOHN W","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,6,"","78.8",974239.78,863367.64
"9470","SHACKLEFORD, WILLIAM M","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,9,"","78.8",974239.78,863367.64
"9460","SMITH, DENNIS MICHAEL","OH",8,"DEM",2016,0.421020177,23.4,"REP",0.273636702,0,0.11323,"1",0.43,TRUE,4,58213,59,"24.54","78.8",3691,3554
"9464","SMITH, MICHAEL","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,1,"24.54","78.8",974239.78,863367.64
"9476","SOUTHARD, FRED","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,500,"","78.8",974239.78,863367.64
"9483","SPURLINO, JIM","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,5,"","78.8",974239.78,863367.64
"9478","WHITE, KEVIN FRANCIS LT COL","OH",8,"REP",2016,0.421020177,23.4,"REP",0.671900388,0,0.11323,"1",0.43,FALSE,4,58213,13,"","78.8",974239.78,863367.64
