Bonner, Jo#AL#1#REP#2010#1
SCHNEIDER, MAC SCHNEIDER#ND#0#DEM#2018#0
SCHAFNER, PAUL#ND#0#REP#2018#0
CAMPBELL, TOM#ND#0#REP#2018#0
HENDRICKSON, DUWAYNE#ND#0#REP#2018#0
ABENTROTH, TIFFANY#ND#0#REP#2018#0
MCCLURE, JESSICA#NE#1#DEM#2018#0.304383035
CRAWFORD, DENNIS P#NE#1#DEM#2018#0.304383035
SVOBODA, STEVE#NE#1#DEM#2018#0.304383035
FORTENBERRY, JEFFREY L. HONORABLE#NE#1#REP#2018#0.695616965
EASTMAN, KARA#NE#2#DEM#2018#0.473153807
BACON, DONALD J#NE#2#REP#2018#0.493559045
ASHFORD, BRAD#NE#2#DEM#2018#0.473153807
THEOBALD, PAUL GILBERT#NE#3#DEM#2018#0
SMITH, ADRIAN#NE#3#REP#2018#1
PENNER, KIRK MR.#NE#3#REP#2018#1
BOLINGER, LARRY LEE SCOTT#NE#3#REP#2018#1
KOWALSKI, ARRON#NE#3#REP#2018#1
EDWARDS, EDDIE#NH#1#REP#2018#0.428594826
SANBORN, ANDY#NH#1#REP#2018#0.428594826
PAPPAS, CHRIS#NH#1#DEM#2018#0.441743849
MARTIN, ANDY#NH#1#REP#2018#0.428594826
SOLDATI, LINCOLN T.#NH#1#DEM#2018#0.441743849
ANDREWS, NAOMI#NH#1#DEM#2018#0.441743849
O'ROURKE, TERENCE MURPHY#NH#1#DEM#2018#0.441743849
MCEACHERN, DEAGLAN#NH#1#DEM#2018#0.441743849
SULLIVAN, MAURA CORBY#NH#1#DEM#2018#0.441743849
CROCHETIERE, BRUCE#NH#1#REP#2018#0.428594826
BELFORTI, DAN#NH#1#LIB#2018#0.01867669
CALLIS, MICHAEL#NH#1#REP#2018#0.428594826
HARRIS, KATHERINE MOORE#NH#1#IND#2018#0.110984634
MESSMER, MINDI#NH#1#DEM#2018#0.441743849
MACKENZIE, MARK S#NH#1#DEM#2018#0.441743849
PAUL, RICHARD GOYAN#NH#1#LIB#2018#0.01867669
SANDERS, LEVI#NH#1#DEM#2018#0.441743849
CARDINAL, PAUL#NH#1#DEM#2018#0.441743849
MARTIN, WILLIAM#NH#1#DEM#2018#0.441743849
DENARO, JEFFORY W.#NH#1#REP#2018#0.428594826
NEGRON, STEVE#NH#2#REP#2018#0.453926308
BURNS, ROBERT ANDREW#NH#2#REP#2018#0.453926308
ODONNELL, JUSTIN#NH#2#LIB#2018#0
O'DONNELL, JUSTIN FRANCIS#NH#2#LIB#2018#0
LEVENSON, STEWART#NH#2#REP#2018#0.453926308
BLANKENBEKER, LYNNE#NH#2#REP#2018#0.453926308
KUSTER, ANN MCLANE#NH#2#DEM#2018#0.497976807
MERCER, JAY OTTIS#NH#2#REP#2018#0.453926308
BELOIN, GERARD#NH#2#REP#2018#0.453926308
ALCIERE, TOM#NH#2#LIB#2018#0
BELANGER, BRIAN D#NH#2#REP#2018#0.453926308
FLANAGAN, JACK#NH#2#REP#2018#0.453926308
DILKS, PAUL E#NJ#1#REP#2018#0.36926803
CARLSON, ROBERT LEE#NJ#1#DEM#2018#0.5984631
NORCROSS, DONALD W#NJ#1#DEM#2018#0.5984631
KABIR, MOHAMMAD SHAHJAHAN#NJ#1#DEM#2018#0.5984631
TOMASZEWSKI, SCOT JOHN#NJ#1#DEM#2018#0.5984631
VAN DREW, JEFF#NJ#2#DEM#2018#0.370665581
GROSSMAN, SETH#NJ#2#REP#2018#0.593965349
KLEINMAN, NATHAN I#NJ#2#DEM#2018#0.370665581
SINGH, HIRSH#NJ#2#REP#2018#0.593965349
FIOCCHI, SMAUEL#NJ#2#REP#2018#0.593965349
TOTO, JAMES J#NJ#2#REP#2018#0.593965349
CUNNINGHAM, WILLIAM#NJ#2#DEM#2018#0.370665581
ZARYCH, JOHN#NJ#2#REP#2018#0.593965349
FITZHERBERT, BRIAN THOMAS#NJ#2#REP#2018#0.593965349
MCGOVERN, MARK#NJ#2#REP#2018#0.593965349
YOUNGBLOOD, TANZIE#NJ#2#DEM#2018#0.370665581
BENFER, WILLIAM R MR.#NJ#2#UN#2018#0
TURKAVAGE, ROBERT D#NJ#2#REP#2018#0.593965349
THOM, SEAN A#NJ#2#DEM#2018#0.370665581
TURKAVAGE, ROBERT MR.#NJ#2#REP#2018#0.593965349
MACARTHUR, THOMAS#NJ#3#REP#2018#0.595162183
KIM, ANDY#NJ#3#DEM#2018#0.386261001
HARTMAN, KATHERINE#NJ#3#DEM#2018#0.386261001
SMITH, CHRISTOPHER H#NJ#4#REP#2018#0.637480595
KEADY, JAMES#NJ#4#DEM#2018#0.335144513
WELLE, JOSH#NJ#4#DEM#2018#0.335144513
KEELING, MIKE#NJ#4#DEM#2018#0.335144513
REYNOLDS, BRIAN J.#NJ#4#UN#2018#0
STOLER, FELICIA#NJ#4#REP#2018#0.637480595
MCCANN, JOHN JOSEPH MR. JR.#NJ#5#REP#2018#0.472438433
LONEGAN, STEVEN#NJ#5#REP#2018#0.472438433
GOTTHEIMER, JOSH#NJ#5#DEM#2018#0.505364116
SARNOSKI, JASON#NJ#5#REP#2018#0.472438433
CHILLARA, SRIDHAR#NJ#6#REP#2018#0.356996018
PEZZULLO, RICHARD J.#NJ#6#REP#2018#0.356996018
PALLONE, FRANK JR#NJ#6#DEM#2018#0.629531097
WALKER, JAVAHN#NJ#6#DEM#2018#0.629531097
WEBER, LINDA#NJ#7#DEM#2018#0.430290575
SALMON, SCOTT#NJ#7#DEM#2018#0.430290575
MANDELBLATT, LISA#NJ#7#DEM#2018#0.430290575
JOIS, GOUTAM UMESH MR.#NJ#7#DEM#2018#0.430290575
PRINGLE, DAVID#NJ#7#DEM#2018#0.430290575
MALINOWSKI, TOM#NJ#7#DEM#2018#0.430290575
LANCE, LEONARD#NJ#7#REP#2018#0.541895631
JACOB, PETER#NJ#7#DEM#2018#0.430290575
BROWN, LINDSAY CHRISTINE MRS.#NJ#7#REP#2018#0.541895631
BARSOOM, RAAFAT#NJ#7#REP#2018#0.541895631
SIRES, ALBIO#NJ#8#DEM#2018#0.769294046
MUNIZ, JOHN R#NJ#8#REP#2018#0.186075135
MUNIZ, JOHN R#NJ#8#REP#2018#0.186075135
WILDES, MICHAEL#NJ#9#DEM#2018#0.696090927
PASCRELL, WILLIAM J. JR.#NJ#9#DEM#2018#0.696090927
FISHER, ERIC P#NJ#9#REP#2018#0.281438553
HENRY, WILLIAM OSCAR#NJ#9#DEM#2018#0.696090927
KHAN, AGHA#NJ#10#REP#2018#0.119984726
FRASER, AARON#NJ#10#DEM#2018#0.856048499
PAYNE, DONALD M., JR.#NJ#10#DEM#2018#0.856048499
SHERRILL, REBECCA MICHELLE#NJ#11#DEM#2018#0.38728617
WEBBER, JAY#NJ#11#REP#2018#0.581503093
GHEE, ANTONY#NJ#11#REP#2018#0.581503093
HESLIN, ALISON#NJ#11#DEM#2018#0.38728617
DE NEUFVILLE, PETER#NJ#11#REP#2018#0.581503093
ALLOCCO, PATRICK S KD2-ONW#NJ#11#REP#2018#0.581503093
GEBBIA, JACK#NJ#11#DEM#2018#0.38728617
WASHBURNE, MARK JOSEPH#NJ#11#DEM#2018#0.38728617
BARTLETT, JOHN#NJ#11#DEM#2018#0.38728617
COBERT, MITCHELL#NJ#11#DEM#2018#0.38728617
HEWITT, MARTIN#NJ#11#REP#2018#0.581503093
HARRIS, TAMARA#NJ#11#DEM#2018#0.38728617
MARTINEZ, RYAN MR.#NJ#11#LIB#2018#0.010329081
KIPNIS, DARYL#NJ#12#REP#2018#0.322663158
HARTFORD, ANDREW DOWNING#NJ#12#IND#2018#0.035077702
COLEMAN, BONNIE WATSON#NJ#12#DEM#2018#0.626487291
SEDILLO LOPEZ, ANTOINETTE#NM#1#DEM#2018#0.651246546
FLORES, JOHN WALTER#NM#1#DEM#2018#0.651246546
HENDRICKS, MICHAEL#NM#1#REP#2018#0.348753454
DAVIS, PATRICK#NM#1#DEM#2018#0.651246546
HAALAND, DEBRA#NM#1#DEM#2018#0.651246546
MARTINEZ, DAMON P#NM#1#DEM#2018#0.651246546
LIEBMAN, BOB#NM#1#IND#2018#0
MOYA, PAUL#NM#1#DEM#2018#0.651246546
DINGE, DENNIS#NM#1#DEM#2018#0.651246546
CHAVEZ, ANN E#NM#1#DEM#2018#0.651246546
ABRAMS, JOHN E.#NM#1#DEM#2018#0.651246546
PRINCETON, LLOYD JOSEPH#NM#1#LIB#2018#0
ARNOLD-JONES, JANICE E#NM#1#REP#2018#0.348753454
LARA, DAMIAN#NM#1#DEM#2018#0.651246546
HEITNER, JESSE ANDREW DR.#NM#1#DEM#2018#0.651246546
BAAKE, DAVID#NM#2#DEM#2018#0.37228705
SALAS, ANDREW E BRIG GEN#NM#2#REP#2018#0.62771295
GRIFFIN, CLAYBURN#NM#2#REP#2018#0.62771295
VOLPATO, JOHNNY SILVIO MR JR#NM#2#REP#2018#0.62771295
EDWARDS., JASEN LEMAR EX.#NM#2#W#2018#0
NEWMAN, MONTY#NM#2#REP#2018#0.62771295
HERRELL, STELLA YVETTE#NM#2#REP#2018#0.62771295
TORRES SMALL, XOCHITL#NM#2#DEM#2018#0.37228705
ZUBIA, ADOLFO AREOLA#NM#2#DEM#2018#0.37228705
DURHAM, THOMAS ALLEN II#NM#2#DEM#2018#0.37228705
ROSALES, MIKE#NM#2#IND#2018#0
FITZHERBERT, RONALD JAMES#NM#2#DEM#2018#0.37228705
MARTINEZ, TONY#NM#2#DEM#2018#0.37228705
PENA, ANGEL DAMIAN#NM#2#DEM#2018#0.37228705
HILDEBRANDT, LORI MADELINE#NM#2#DEM#2018#0.37228705
CLARKSON, GAVIN#NM#2#REP#2018#0.62771295
LUJAN, BEN R MR.#NM#3#DEM#2018#0.625418721
MANNING, CHRISTOPHER#NM#3#LIB#2018#0
MCFALL, JERALD STEVE#NM#3#REP#2018#0.374581279
TITUS, DINA#NV#1#DEM#2018#0.618491041
D'SILVA, REUBEN#NV#1#DEM#2018#0.618491041
HORNE, FREDDY A#NV#1#REP#2018#0.288089071
STAWDER, ROBERT VAN#NV#1#LIB#2018#0
GARFIELD, DANIEL G.#NV#1#IND#2018#0.019837336
BENTLEY, JOYCE#NV#1#REP#2018#0.288089071
AMODEI, MARK EUGENE EUGENE#NV#2#REP#2018#0.583452453
FOGARTY, PATRICK#NV#2#DEM#2018#0.369014841
SHEPHERD, RICK#NV#2#DEM#2018#0.369014841
VANCE, ALM#NV#2#DEM#2018#0.369014841
HURLEY, JESSE DOUGLAS#NV#2#DEM#2018#0.369014841
BECK, JOEL#NV#2#REP#2018#0.583452453
KOBLE, CLINT MATTHEW MR.#NV#2#DEM#2018#0.369014841
LUETKEHANS, IAN#NV#2#REP#2018#0.583452453
ALM, VANCE STEVEN#NV#2#DEM#2018#0.369014841
ANGLE, SHARRON E#NV#2#REP#2018#0.583452453
SCHOFIELD, JACK L., JR.#NV#2#DEM#2018#0.369014841
TACHE, LYNDA#NV#3#REP#2018#0.459650253
FARAHI, HERMON#NV#3#DEM#2018#0.472297188
HART, RICHARD CRAIG#NV#3#DEM#2018#0.472297188
LOVE, JOHN DENNIS#NV#3#DEM#2018#0.472297188
WEISS, MICHAEL#NV#3#DEM#2018#0.472297188
TEIJEIRO, ANNETTE#NV#3#REP#2018#0.459650253
HAMMOND, SCOTT#NV#3#REP#2018#0.459650253
SEAMAN, VICTORIA#NV#3#REP#2018#0.459650253
CARTER, PATRICK#NV#3#REP#2018#0.459650253
EISNER, GILBERT MR.#NV#3#NON#2018#0
GOOSSEN, DAVID SCOTT#NV#3#NPY#2018#0
MURPHY, JAMES THOMAS SR#NV#3#REP#2018#0.459650253
BROWN, STEVE#NV#3#LIB#2018#0
SCHIFFMAN, STEVEN MITCHELL#NV#3#DEM#2018#0.472297188
HAMILTON, EDDIE 'MR MAGA'#NV#3#REP#2018#0.459650253
LEE, SUSIE#NV#3#DEM#2018#0.472297188
TARKANIAN, DANNY#NV#3#REP#2018#0.459650253
MCKEON, DAVID OWEN#NV#3#REP#2018#0.459650253
VICKERS, HARRY LEE#NV#3#IND#2018#0.037293485
LA CROIX, THOMAS MARK#NV#3#REP#2018#0.459650253
PINJUV, GUY#NV#3#DEM#2018#0.472297188
GUMINA, TONY DR#NV#3#NNE#2018#0
STOLTZ, ERIC#NV#3#DEM#2018#0.472297188
MORTENSEN, MICHELLE#NV#3#REP#2018#0.459650253
JONES, STEPHANIE#NV#3#REP#2018#0.459650253
HORSFORD, STEVEN ALEXZANDER#NV#4#DEM#2018#0.484869494
LUCKNER, GREGG#NV#4#LIB#2018#0.03837357
ANTHONY, STAVROS#NV#4#REP#2018#0.44545595
SPEARMAN, PATRICIA#NV#4#DEM#2018#0.484869494
TOWNSEND, WILLIAM BILL MILLER#NV#4#REP#2018#0.44545595
MARKOWITZ, WARREN#NV#4#IND#2018#0.031300986
MILLER, JEFF#NV#4#REP#2018#0.44545595
VILELA, AMY#NV#4#DEM#2018#0.484869494
ANZALONE, JOHN ANTHONY DR.#NV#4#DEM#2018#0.484869494
HARDY, CRESENT#NV#4#REP#2018#0.44545595
GIBBS, DAVID#NV#4#REP#2018#0.44545595
WEGNER, KENNETH A#NV#4#REP#2018#0.44545595
STEPHENS, ALLISON A#NV#4#DEM#2018#0.484869494
ZELLER, SIDNEY#NV#4#DEM#2018#0.484869494
SMITH, RODNEY#NV#4#NNE#2018#0
MCGONIGLE, DEAN#NV#4#NNE#2018#0
MONROE, MIKE#NV#4#REP#2018#0.44545595
DIMASI, ELAINE DR. PHD#NY#1#DEM#2018#0.410499389
PECHEFSKY, DAVID#NY#1#DEM#2018#0.410499389
VILORIA-FISHER, VIVIAN M#NY#1#DEM#2018#0.410499389
GERSHON, PERRY#NY#1#DEM#2018#0.410499389
LATZMAN, PATRICIA#NY#1#WF#2018#0
MILLER, BRUCE GORDON MR.#NY#1#DEM#2018#0.410499389
BROWNING, KATE M.#NY#1#DEM#2018#0.410499389
ZELDIN, LEE M#NY#1#REP#2018#0.589500611
HENRY, BRENDON T#NY#1#DEM#2018#0.410499389
DENNING, RICHARD FRANCIS#NY#1#REP#2018#0.589500611
KING, PETE#NY#2#REP#2018#0.623879546
SAX, MIKE#NY#2#DEM#2018#0.376120454
THOMAS, KEVIN#NY#2#DEM#2018#0.376120454
GRECHEN SHIRLEY, LIUBOV LIUBA#NY#2#DEM#2018#0.376120454
RENNHACK, JOHN#NY#2#DEM#2018#0.376120454
GREGORY, DUWAYNE#NY#2#DEM#2018#0.376120454
GOMES, TIM#NY#2#DEM#2018#0.376120454
MICHAILIDIS, CONSTANTINOS#NY#3#NNE#2018#0
SAUBERMAN, JOSHUA A#NY#3#IND#2018#0
SLUESTKY, VICTOR#NY#3#GRE#2018#0
DEBONO, DAN#NY#3#REP#2018#0.476047302
SUOZZI, THOMAS#NY#3#DEM#2018#0.523952698
KAIMAN, JON#NY#3#DEM#2018#0.523952698
RICE, KATHLEEN#NY#4#DEM#2018#0.593936784
BENNO, AMEER#NY#4#REP#2018#0.406063216
MANNIX, BRIAN - NONE -#NY#4#DEM#2018#0.593936784
MARTHONE, JOSEPH R.#NY#5#DEM#2018#0.854746192
CHOUDHURY, MIZANUR#NY#5#DEM#2018#0.854746192
MEEKS, GREGORY W.#NY#5#DEM#2018#0.854746192
ACHILLE, CARL H.#NY#5#DEM#2018#0.854746192
MENG, GRACE#NY#6#DEM#2018#0.718973042
HILLGARDNER, THOMAS J#NY#6#GRE#2018#0
VELAZQUEZ, NYDIA M.#NY#7#DEM#2018#0.907234616
LIEBERMAN, JOSEPH#NY#7#CRV#2018#0
KURZON, JEFFREY M#NY#7#DEM#2018#0.907234616
JEFFRIES, HAKEEM#NY#8#DEM#2018#0.932460379
JOHNSON, ERNEST#NY#8#CRV#2018#0
WHITE, JESSICA L.#NY#8#REF#2018#0
ANABILAH-AZUMAH, JOEL#NY#9#UNK#2018#0
JOYNER, JOHN JOSEPH MR JR#NY#9#REP#2018#0
GAYOT, LUTCHI#NY#9#REP#2018#0
CLARKE, YVETTE#NY#9#DEM#2018#0.923382653
BUNKEDDEKO, ADEM#NY#9#DEM#2018#0.923382653
NADLER, JERROLD L.#NY#10#DEM#2018#0.774675183
LEVIN, NAOMI#NY#10#REP#2018#0.225324817
LYNCH, HOLLY#NY#10#DEM#2018#0.774675183
EMIG, ZACH#NY#11#DEM#2018#0.361351423
DECILLIS, ALFRED MICHAEL#NY#11#DEM#2018#0.361351423
MOHAN, RADHAKRISHNA#NY#11#DEM#2018#0.361351423
AUBIN, MARK-CHRISTIAN ANTHONY#NY#11#REP#2018#0.621952518
SPERLING, PAUL#NY#11#DEM#2018#0.361351423
BARDEL, HENRY J.#NY#11#GRE#2018#0.01669606
DONOVAN, DAN#NY#11#REP#2018#0.621952518
ROSE, MAX#NY#11#DEM#2018#0.361351423
MELSON, BOYD#NY#11#DEM#2018#0.361351423
VAID, OMAR M#NY#11#DEM#2018#0.361351423
DEVITO, MICHAEL JR#NY#11#DEM#2018#0.361351423
GRIMM, MICHAEL#NY#11#REP#2018#0.621952518
HICKS, SANDER#NY#12#DEM#2018#0.829711599
MALONEY, CAROLYN B.#NY#12#DEM#2018#0.829711599
PATEL, SURAJ#NY#12#DEM#2018#0.829711599
HUTCHINS, SCOTT#NY#12#GRE#2018#0
RABIN, ELIOT MR.#NY#12#REP#2018#0.170288401
THOMAS, JEFFERSON MR.#NY#13#DEM#2018#0.887876993
ESPAILLAT, ADRIANO#NY#13#DEM#2018#0.887876993
BUTLER, JINEEA THE NEW AM#NY#13#REP#2018#0.068710465
CROWLEY, JOSEPH#NY#14#DEM#2018#0.826114708
PERRI, ELIZABETH#NY#14#CRV#2018#0
DILLON, JAMES J.#NY#14#REF#2018#0
PAPPAS, ANTHONY#NY#14#REP#2018#0.173885292
OCASIO-CORTEZ, ALEXANDRIA#NY#14#DEM#2018#0.826114708
SERRANO, JOSE E.#NY#15#DEM#2018#0.952368259
GONZALEZ, JASON D.#NY#15#REP#2018#0.035579419
BRISCOE, JOYCE N.#NY#16#DEM#2018#0.946735066
COLE, DARREN#NY#16#DEM#2018#0.946735066
LAWRENCE, DERICKSON K#NY#16#DEM#2018#0.946735066
LEWIS, JONATHAN#NY#16#DEM#2018#0.946735066
ENGEL, ELIOT L.#NY#16#DEM#2018#0.946735066
CIARDULLO, JOSEPH JOHN#NY#17#REF#2018#0
LOWEY, NITA M#NY#17#DEM#2018#1
MALONEY, SEAN PATRICK#NY#18#DEM#2018#0.552012236
BUCHANAN, JARRED ROBERT MR.#NY#18#REP#2018#0.447987764
BROWN, SAKIMA#NY#18#REP#2018#0.447987764
SMITH, SCOTT A#NY#18#NNE#2018#0
O'DONNELL, JAMES D#NY#18#REP#2018#0.447987764
BRISEE, STEVEN MITCHELL#NY#19#DEM#2018#0.452638464
FASO, JOHN J. MR.#NY#19#REP#2018#0.547361536
CLEGG, DAVID J#NY#19#DEM#2018#0.452638464
SULLIVAN, SUE#NY#19#DEM#2018#0.452638464
GREENFIELD, STEVEN#NY#19#GRE#2018#0
COHEN, BOB#NY#19#WF#2018#0
PARKER, LUISA MS.#NY#19#IND#2018#0
FLYNN, BRIAN#NY#19#DEM#2018#0.452638464
RHODES, GARETH THOMAS#NY#19#DEM#2018#0.452638464
COLLIER, ERIN#NY#19#DEM#2018#0.452638464
NEAL, DIANE#NY#19#NPA#2018#0
DELGADO, ANTONIO#NY#19#DEM#2018#0.452638464
RYAN, PATRICK#NY#19#DEM#2018#0.452638464
LAMAGNA, DAL#NY#19#IND#2018#0
BEALS, JEFFREY#NY#19#DEM#2018#0.452638464
TONKO, PAUL DAVID#NY#20#DEM#2018#0.676133448
VITOLLO, FRANCIS JOSEPH#NY#20#REP#2018#0.323866552
KOPSER, JOSEPH#NY#21#DEM#2018#0.292604424
BOYAJIAN, DON#NY#21#DEM#2018#0.292604424
FINLEY, RUSSELL J#NY#21#REP#2018#0.661497001
SCHNIBBE, STEVEN C.#NY#21#REP#2018#0.661497001
STEFANIK, ELISE M.#NY#21#REP#2018#0.661497001
KIM, RONALD JOSEPH MR.#NY#21#DEM#2018#0.292604424
NELSON, PATRICK F#NY#21#DEM#2018#0.292604424
COBB, TEDRA LYNNE MS.#NY#21#DEM#2018#0.292604424
MASTRIANNI, DAVID#NY#21#DEM#2018#0.292604424
WILSON, KATIE#NY#21#DEM#2018#0.292604424
MARTZ, EMILY#NY#21#DEM#2018#0.292604424
KAHN, LYNN SANDRA#NY#21#GRE#2018#0.045898575
RATIGAN, DYLAN#NY#21#DEM#2018#0.292604424
BOONE, TANYA#NY#21#DEM#2018#0.292604424
IDLEMAN, SARA#NY#21#DEM#2018#0.292604424
TENNEY, CLAUDIA#NY#22#REP#2018#0.595560916
MADDEN, PATRICK#NY#22#DEM#2018#0.404439084
PHILLIPS, HEATH#NY#22#DEM#2018#0.404439084
BRINDISI, ANTHONY#NY#22#DEM#2018#0.404439084
GALLANT, RICK#NY#23#DEM#2018#0.41856204
CLASBY, JAMES BRIAN LONE CROW#NY#23#IND#2018#0
WARRINGTON, KARL MR#NY#23#DEM#2018#0.41856204
REED, THOMAS W#NY#23#REP#2018#0.58143796
WHALEN, CHARLES#NY#23#DEM#2018#0.41856204
MITRANO, TRACY#NY#23#DEM#2018#0.41856204
HERTZLER, JOHN G#NY#23#IND#2018#0
GOLDEN, IAN#NY#23#DEM#2018#0.41856204
DELLA PIA, MAX HAROLD#NY#23#DEM#2018#0.41856204
ANDREI, LINDA#NY#23#DEM#2018#0.41856204
SUNDQUIST, EDWARD A.#NY#23#DEM#2018#0.41856204
LATESSA, PHILIP JOSEPH#NY#24#DEM#2018#0.389780291
KATKO, JOHN M#NY#24#REP#2018#0.610219709
PEREZ WILLIAMS, JUANITA#NY#24#DEM#2018#0.389780291
SONALLAH, ZACH 1994#NY#24#DEM#2018#0.389780291
BALTER, DANA#NY#24#DEM#2018#0.389780291
BASS, WILLIAM HENRY MR. JR#NY#24#NPA#2018#0
MESSENGER, ANNE#NY#24#DEM#2018#0.389780291
COMEGYS, CHRISTOPHER SCOTT#NY#24#DEM#2018#0.389780291
MCFADDEN, ADAM#NY#25#DEM#2018#0.557521978
MORELLE, JOSEPH D#NY#25#DEM#2018#0.557521978
WILT, ROBIN#NY#25#DEM#2018#0.557521978
MAXWELL, JAMES T. DR#NY#25#REP#2018#0.442478022
BARNHART, RACHEL#NY#25#DEM#2018#0.557521978
ZENO, RENEE MARIE MISS#NY#26#REP#2018#0.256289248
HIGGINS, BRIAN#NY#26#DEM#2018#0.743710752
DIPIZIO, ROSANNE#NY#26#REP#2018#0.256289248
STANKEVICH, NICHOLAS RICHARD MR.#NY#27#DEM#2018#0.323481084
CASEY, THOMAS P#NY#27#DEM#2018#0.323481084
COLE, ERIN#NY#27#DEM#2018#0.323481084
BUNNY, SEAN#NY#27#DEM#2018#0.323481084
SEAMANS, JOAN ELIZABETH#NY#27#DEM#2018#0.323481084
O'DONNELL, JAMES DESMOND#NY#27#REP#2018#0.676518916
BANKS, JAMES PAUL MR.#NY#27#REP#2018#0.676518916
MCMURRAY, NATHAN DOUGLAS#NY#27#DEM#2018#0.323481084
PIEGZA, LAWRENCE MARK#NY#27#NPA#2018#0
SETA, ANTHONY J.#OH#1#GRE#2018#0
RONAN, SAMUEL#OH#1#REP#2018#0.595779569
BARR, ROBERT#OH#1#DEM#2018#0.404220431
PUREVAL, AFTAB#OH#1#DEM#2018#0.404220431
CHABOT, STEVE#OH#1#REP#2018#0.595779569
WEAVER, LAURA ANN#OH#1#DEM#2018#0.404220431
CONDIT, JR., JIM#OH#2#GRE#2018#0
WENSTRUP, BRAD#OH#2#REP#2018#0.666199354
SMITH, WILLIAM ROBERT#OH#2#DEM#2018#0.333800646
MYERS, STEVE#OH#2#IND#2018#0
EDWARDS, HAROLD JAMES III#OH#2#DEM#2018#0.333800646
SCHILLER, JILL#OH#2#DEM#2018#0.333800646
EVERHARD, JANET#OH#2#DEM#2018#0.333800646
BURGESS, JAMES E#OH#3#REP#2018#0.317174395
BEATTY, JOYCE#OH#3#DEM#2018#0.682825605
HAJI, ABDULKADIR M#OH#3#REP#2018#0.317174395
JORDAN, JAMES D.#OH#4#REP#2018#0.681016414
GARRETT, JANET PATRICIA MRS.#OH#4#DEM#2018#0.318983586
DENNERLL, NORBERT G.#OH#4#DEM#2018#0.318983586
SLATZER-ROSE, CODY JAMES#OH#4#DEM#2018#0.318983586
MILLER, JOSEPH#OH#4#REP#2018#0.681016414
MACKEY, ANDREW R.#OH#4#DEM#2018#0.318983586
SELLERS, LEAH MS.#OH#4#DEM#2018#0.318983586
NEU, JAMES, JR.#OH#5#DEM#2018#0.290004466
GALBRAITH, JOHN MICHAEL#OH#5#DEM#2018#0.290004466
WOLFRUM, TODD#OH#5#REP#2018#0.709995534
KREIENKAMP, ROBERT#OH#5#REP#2018#0.709995534
LATTA, ROBERT EDWARD#OH#5#REP#2018#0.709995534
OLIVITO, RICHARD A#OH#6#DEM#2018#0.293595394
LANGE, WERNER#OH#6#DEM#2018#0.293595394
JOHNSON, BILL#OH#6#REP#2018#0.706404606
BLAZEK, ROBERT J#OH#6#REP#2018#0.706404606
ROBERTS, SHAWNA#OH#6#DEM#2018#0.293595394
GIBBS, ROBERT#OH#7#REP#2018#0.641147915
PIKUS, PATRICK#OH#7#DEM#2018#0.289296919
ROBERTSON, TERRY#OH#7#REP#2018#0.641147915
HARBAUGH, KENNETH#OH#7#DEM#2018#0.289296919
QUINN, PATRICK J#OH#7#REP#2018#0.641147915
JONES, THEODORE#OH#8#DEM#2018#0.268164344
EBBEN, BILL#OH#8#DEM#2018#0.268164344
SHAW, STEPHEN D#OH#8#DEM#2018#0.268164344
GRUBER, JASON BRADLEY#OH#8#REP#2018#0.689806593
MEIER, MORT W#OH#8#DEM#2018#0.268164344
ENOCH, VANESSA L. DR.#OH#8#DEM#2018#0.268164344
GUYETTE, MATTHEW JOHN#OH#8#DEM#2018#0.268164344
DAVIDSON, WARREN#OH#8#REP#2018#0.689806593
LEVINDOFSKE, MCKENZIE#OH#9#NNE#2018#0
KRAUS, STEVEN WAYNE#OH#9#REP#2018#0.314731418
KAPTUR, MARCY HON. M.C.#OH#9#DEM#2018#0.685268582
FRANKLIN, W. BENJAMIN#OH#9#REP#2018#0.314731418
GARCIA, JOSHUA M#OH#9#DEM#2018#0.685268582
KRAUS, STEVEN WAYNE MR.#OH#9#REP#2018#0.314731418
COLTON, KEITH C#OH#9#REP#2018#0.314731418
TURNER, MICHAEL R#OH#10#REP#2018#0.64364213
LITTLE, MICHAEL JAMES HARLESS#OH#10#NNE#2018#0
KLEPINGER, ROBERT P#OH#10#DEM#2018#0.324328213
MILISITS, MICHAEL JOSEPH#OH#10#DEM#2018#0.324328213
MITCHEL, JOHN R#OH#10#REP#2018#0.64364213
ANDERSON, JOHN DAVID#OH#10#REP#2018#0.64364213
GASPER, THERESA#OH#10#DEM#2018#0.324328213
BELL, JAMES JEROME MR.#OH#11#IND#2018#0
ROSS, FELICIA WASHINGTON#OH#11#DEM#2018#0.800700873
BUTTS, REV PAMELA M PINKNEY#OH#11#DEM#2018#0.800700873
MURRAY, LAVITTA MS#OH#11#DEM#2018#0.800700873
GOLDSTEIN, BEVERLY A.#OH#11#REP#2018#0.199299127
FUDGE, MARCIA L#OH#11#DEM#2018#0.800700873
DUNHAM, GREGORY PAUL#OH#11#REP#2018#0.199299127
LETT, CRYSTAL LYNN#OH#12#DEM#2018#0.298834476
RUSSELL, JOHN#OH#12#DEM#2018#0.298834476
GRISEZ, BRANDON#OH#12#REP#2018#0.666087863
VELEY, JONATHAN ALAN#OH#12#IND#2018#0
SCOTT, ZACH#OH#12#DEM#2018#0.298834476
